ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;CONSUMO
2012;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;233663,693
2012;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;234189,4714
2012;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;220961,442
2012;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;225166,969
2012;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;220090,0444
2012;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;1766,11098
2012;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;1770,52899
2012;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;1880,03198
2012;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;1395,99998
2012;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;1837,64498
2012;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2012;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;156,19738
2012;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;155,77313
2012;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;151,85391
2012;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;150,00404
2012;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;155,31794
2012;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;157,37671
2012;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;161,60726
2012;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;164,15498
2012;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4211,40722
2012;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4821,83708
2012;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4339,76383
2012;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4724,70394
2012;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;177,60809
2012;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;152,47722
2012;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;1867,75506
2012;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4158,65582
2012;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;150,56787
2012;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;40794,14498
2012;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;37911,23697
2012;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;40824,98397
2012;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;39934,75197
2012;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;218165,5882
2012;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;228433,2608
2012;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;41760,51797
2012;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;232400,2601
2012;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;39650,06297
2012;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;40647,10497
2012;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;153,93271
2012;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;43519,23297
2012;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;40782,20498
2012;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;42962,99298
2012;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;39607,00797
2012;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;40923,83698
2012;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;12779,54339
2012;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11647,41612
2012;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11407,93475
2012;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11657,99592
2012;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10176,47541
2012;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;134,33198
2012;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11658,96838
2012;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10538,70233
2012;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2541,73
2012;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11611,01091
2012;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2476,134
2012;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2605,35
2012;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11552,86378
2012;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;12297,8952
2012;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10961,73104
2012;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;10234,64604
2012;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;162,60599
2012;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;9126,14222
2012;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;6785,16977
2012;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;176,06298
2012;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;123,46398
2012;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8057,85761
2012;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8165,8854
2012;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;7465,52296
2012;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8078,37889
2012;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;131,77398
2012;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;130,56499
2012;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;140,96098
2012;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;116,13699
2012;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;119,87299
2012;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;146,85998
2012;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;202,62198
2012;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;194,66898
2012;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;12447,83099
2012;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;15220,51999
2012;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13789,783
2012;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14107,38399
2012;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14566,80199
2012;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13178,84599
2012;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14650,29099
2012;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13078,36999
2012;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14295,90799
2012;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14181,45199
2012;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;14025,52999
2012;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;13561,17799
2012;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2488,72
2012;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2446,128
2012;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2233,442
2012;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2418,647
2012;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2161,452
2012;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2117,166
2012;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2242,996
2012;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2369,476
2012;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;2479,057
2012;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2012;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2012;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2012;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;4638,36378
2012;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5576,52993
2012;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5788,3615
2012;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;4864,58412
2012;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5474,92528
2012;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5981,46834
2012;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;4719,37902
2012;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5856,81249
2012;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8562,10971
2012;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8727,59083
2012;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8759,03108
2012;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8619,27397
2012;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5558,06479
2012;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5262,76999
2012;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8350,51586
2012;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;8122,60309
2012;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;5701,93325
2012;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3807,02781
2012;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3451,35582
2012;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3435,07987
2012;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3607,76388
2012;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3584,06586
2012;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2012;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3457,86788
2012;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3753,53686
2012;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;6125,27542
2012;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3940,49183
2012;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3258,27387
2012;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3155,67584
2012;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;3960,05185
2012;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;4167,28033
2013;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2613,86437
2013;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2652,15879
2013;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2770,79085
2013;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2622,40496
2013;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2109,75016
2013;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2738,92232
2013;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2569,03964
2013;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2731,59386
2013;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2508,6091
2013;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2671,65623
2013;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2599,99521
2013;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;2669,13915
2013;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4696,75922
2013;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4428,8709
2013;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4384,40515
2013;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4564,2641
2013;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4779,40558
2013;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4341,61351
2013;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;0
2013;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2013;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;0
2013;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2013;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;5522,77199
2013;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;6038,83099
2013;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;230776,5389
2013;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;1913,43899
2013;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;10519,64899
2013;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;10223,44599
2013;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;8617,91199
2013;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;9305,49299
2013;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;217708,0336
2013;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;227572,538
2013;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;217565,8166
2013;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;225133,7352
2013;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;233693,0298
2013;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;224934,4063
2013;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;226234,0475
2013;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;228128,837
2013;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;9735,18899
2013;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;10818,33899
2013;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;11942,70899
2013;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;10391,66999
2013;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;9917,74899
2013;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2013;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;176,68896
2013;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;179,55848
2013;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;171,18955
2013;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;97,41327
2013;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;142,56057
2013;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;133,1259
2013;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;168,5941
2013;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;160,26665
2013;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;4532,32715
