Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da Instalação do Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da Instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação do Gasoduto;Nome da variável;01/01/2021;02/01/2021;03/01/2021;04/01/2021;05/01/2021;06/01/2021;07/01/2021;08/01/2021;09/01/2021;10/01/2021;11/01/2021;12/01/2021;13/01/2021;14/01/2021;15/01/2021;16/01/2021;17/01/2021;18/01/2021;19/01/2021;20/01/2021;21/01/2021;22/01/2021;23/01/2021;24/01/2021;25/01/2021;26/01/2021;27/01/2021;28/01/2021;29/01/2021;30/01/2021;31/01/2021
512574;Catu;;;;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512574;Catu;;;;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512574;Catu;Interconexão Catu (GASCAC >> EDG Catu);217963;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;6798,90;8944,26;6701,23;7307,52;7091,51;7395,23;8324,97;7920,23;7011,23;7019,44;6341,11;7305,08;7540,48;7594,59;7805,73;7868,87;7242,62;7290,98;7104,35;7468,36;7240,79;7814,29;7813,43;5971,48;6937,33;7498,08;6288,23;6242,81;8708,73;9181,59;7595,87
512574;Catu;Interconexão Catu (GASCAC >> EDG Catu);217963;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;7055,87;9180,87;7000,87;7366,40;7159,33;7449,80;7587,47;7981,35;7003,35;7209,20;6409,32;7371,67;7606,41;7651,59;7855,59;7862,59;7278,87;7347,25;7159,98;7488,39;7305,31;7864,96;7968,96;6154,87;6992,75;7659,53;6387,36;6440,70;9109,70;9703,70;7616,64
512574;Catu;Interconexão Catu (GASCAC >> EDG Catu);217963;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;6703,56;6974,96;6745,64;6566,51;6861,78;7481,85;8065,98;8209,79;7886,58;7555,27;6904,74;6987,72;7693,19;7907,50;7645,43;7003,78;6113,85;6845,80;7048,58;7277,32;7303,85;7095,96;7444,08;7050,54;6201,60;6790,45;6506,80;6951,16;7951,31;9152,62;7214,58
512574;Catu;Interconexão Catu (GASCAC >> EDG Catu);217963;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512574;Catu;Interconexão Catu (GASCAC >> EDG Catu);217963;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;64,81;59,41;59,60;64,34;73,96;75,01;66,94;66,54;70,54;74,05;76,23;77,74;73,31;72,93;73,60;75,76;79,47;78,59;76,67;77,18;77,14;77,29;75,22;75,27;80,41;79,49;78,50;79,14;75,02;67,46;72,30
512574;Catu;Pojuca II (UPGN Santiago);217962;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;900,00;900,00;900,00;700,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00
512574;Catu;Pojuca II (UPGN Santiago);217962;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;900,00;900,00;900,00;700,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00;900,00
512574;Catu;Pojuca II (UPGN Santiago);217962;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;780,94;758,90;740,10;782,42;768,91;749,92;720,25;737,29;708,29;750,97;747,12;798,02;802,63;789,89;771,65;827,18;863,89;834,64;783,58;796,74;696,70;823,48;850,39;846,91;852,66;841,73;790,03;785,22;789,35;792,60;804,17
512574;Catu;Pojuca II (UPGN Santiago);217962;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512574;Catu;Pojuca II (UPGN Santiago);217962;Ponto de Recebimento;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;26,64;26,62;26,62;26,60;26,65;26,61;26,58;26,63;26,61;26,63;26,61;26,61;26,65;26,67;26,64;26,65;26,63;26,65;26,62;26,63;26,60;26,60;26,67;26,63;26,64;26,66;26,61;26,61;26,61;26,64;26,63
512574;Catu;Catu;292681;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;90,52;90,52;90,52;79,89;58,20;94,34;54,63;59,71;59,71;60,10;59,83;60,96;61,00;53,02;54,14;54,14;90,52;55,08;58,26;54,91;55,20;63,47;63,47;90,52;57,75;58,74;61,88;52,25;59,79;59,79;61,69
512574;Catu;Catu;292681;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;90,52;90,52;90,52;79,89;58,20;94,34;54,63;59,71;59,71;60,10;59,83;60,96;61,00;53,02;54,14;54,14;90,52;55,08;58,26;54,91;55,20;63,47;63,47;90,52;57,75;58,74;61,88;52,25;59,79;59,79;61,69
512574;Catu;Catu;292681;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;39,97;49,71;52,56;56,27;57,07;70,40;60,74;58,58;60,94;53,91;62,27;65,84;59,51;53,06;54,47;51,14;43,88;56,25;61,05;58,49;58,37;58,92;60,10;45,16;59,07;62,10;61,72;53,62;59,95;57,75;53,24
512574;Catu;Catu;292681;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512574;Catu;Catu;292681;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;26,29;26,28;26,28;26,31;26,30;26,27;26,32;26,32;26,33;26,31;26,29;26,27;26,27;26,28;26,27;26,30;26,28;26,28;26,28;26,31;26,30;26,27;26,28;26,26;26,27;26,29;26,27;26,31;26,28;26,31;26,31
512574;Catu;Interconexão Catu (EDG Catu >> GASCAC);292682;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512574;Catu;Interconexão Catu (EDG Catu >> GASCAC);292682;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512574;Catu;Interconexão Catu (EDG Catu >> GASCAC);292682;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512574;Catu;Interconexão Catu (EDG Catu >> GASCAC);292682;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512574;Catu;Interconexão Catu (EDG Catu >> GASCAC);292682;Ponto de Entrega;Pojuca;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;64,81;59,41;59,60;64,34;73,96;75,01;66,94;66,54;70,54;74,05;76,23;77,74;73,31;72,93;73,60;75,76;79,47;78,59;76,67;77,18;77,14;77,29;75,22;75,27;80,41;79,49;78,50;79,14;75,02;67,46;72,30
512572;Pilar;;;;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;-5110,20;-6703,07;-7034,50;-6256,50;-6863,92;-7494,32;-7626,88;-7631,37;-7032,79;-7283,56;-5867,18;-6974,26;-7364,86;-7531,27;-7328,10;-6442,43;-6666,38;-6884,73;-7037,75;-6751,63;-6803,28;-6972,15;-7236,55;-6256,38;-6189,54;-6509,23;-6425,43;-5962,47;-5612,39;-5815,66;-5539,20
512572;Pilar;;;;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;-5132,57;-6732,61;-7069,65;-6286,49;-6896,95;-7531,54;-7667,83;-7673,64;-7070,92;-7320,61;-5896,73;-7006,46;-7403,70;-7572,60;-7367,83;-6476,34;-6697,95;-6915,84;-7076,22;-6787,32;-6835,60;-7004,43;-7275,20;-6291,81;-6219,01;-6538,26;-6459,27;-6000,10;-5641,08;-5844,30;-5562,90
512572;Pilar;;;;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;0,75;0,19;0,74;0,74;0,73;0,00;0,00;0,17;0,31;0,00;0,31;0,17;0,17;0,00;0,17;0,34;0,35;0,53;3,87;0,00;0,18;0,00;0,18;0,34;0,18;0,15;3,73;0,55;3,64;0,93;0,18
512572;Pilar;;;;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512572;Pilar;;;;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512572;Pilar;;;;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512572;Pilar;Interconexão Pilar (Pilar-Ipojuca >> EDG Pilar);217956;Ponto de Recebimento;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512572;Pilar;Interconexão Pilar (Pilar-Ipojuca >> EDG Pilar);217956;Ponto de Recebimento;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512572;Pilar;Interconexão Pilar (Pilar-Ipojuca >> EDG Pilar);217956;Ponto de Recebimento;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512572;Pilar;Interconexão Pilar (Pilar-Ipojuca >> EDG Pilar);217956;Ponto de Recebimento;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512572;Pilar;Interconexão Pilar (Pilar-Ipojuca >> EDG Pilar);217956;Ponto de Recebimento;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;94,26;95,42;95,81;95,51;95,43;95,01;95,07;96,21;95,80;95,83;96,66;95,85;95,28;95,93;95,15;95,21;94,11;95,45;95,92;95,48;94,59;94,90;95,62;95,98;94,28;94,43;89,90;95,66;92,90;94,98;95,18
512572;Pilar;Interconexão Pilar (EDG Pilar >> Pilar-Ipojuca);272174;Ponto de Entrega;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;4454,40;6564,76;5856,73;5705,81;5540,47;5702,81;6721,14;6296,14;5387,14;6086,14;4961,14;5820,14;6095,14;6105,14;6264,14;6290,14;5652,14;5789,14;5615,14;5977,61;5789,14;6132,14;6281,28;4445,00;5228,89;5730,39;4833,14;4853,14;4840,14;4877,34;4580,50
512572;Pilar;Interconexão Pilar (EDG Pilar >> Pilar-Ipojuca);272174;Ponto de Entrega;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;5765,71;7862,53;7156,37;6775,46;6608,29;6777,42;6989,86;7365,35;6387,35;7275,90;6029,35;6887,35;7161,08;7170,53;7327,88;7289,80;6704,72;6857,28;6682,63;6997,64;6853,66;7195,88;7436,81;5630,70;6298,24;6797,17;5932,27;5951,04;5903,82;5935,43;5683,08
512572;Pilar;Interconexão Pilar (EDG Pilar >> Pilar-Ipojuca);272174;Ponto de Entrega;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;5110,20;6703,07;7034,50;6256,50;6863,92;7494,32;7626,88;7631,37;7032,79;7283,56;5867,18;6974,26;7364,86;7531,27;7328,10;6442,43;6666,38;6884,73;7037,75;6751,63;6803,28;6972,15;7236,55;6256,38;6189,54;6509,23;6425,43;5962,47;5612,39;5815,66;5539,20
512572;Pilar;Interconexão Pilar (EDG Pilar >> Pilar-Ipojuca);272174;Ponto de Entrega;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512572;Pilar;Interconexão Pilar (EDG Pilar >> Pilar-Ipojuca);272174;Ponto de Entrega;Pilar;AL;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;94,26;95,42;95,81;95,51;95,43;95,01;95,07;96,21;95,80;95,83;96,66;95,85;95,28;95,93;95,15;95,21;94,11;95,45;95,92;95,48;94,59;94,90;95,62;95,98;94,28;94,43;89,90;95,66;92,90;94,98;95,18
512556;São Francisco do Conde;;;;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;524,64;596,60;1910,74;1870,24;1856,40;1893,34;1774,01;1803,44;1810,22;1693,70;1758,97;1729,39;1929,08;1924,21;1969,53;1939,89;1918,35;1922,78;2049,43;1923,94;1912,51;1792,11;1879,70;2028,86;1922,97;1928,81;1962,28;1480,87;-305,45;-942,50;395,80
512556;São Francisco do Conde;;;;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;524,64;596,60;1910,74;1870,24;1856,40;1893,34;1774,01;1803,44;1810,22;1693,70;1758,97;1729,39;1929,08;1924,21;1969,53;1939,89;1918,35;1922,78;2049,43;1923,94;1912,51;1792,11;1879,70;2028,86;1922,97;1928,81;1962,28;1480,87;-305,45;-942,50;395,80
512556;São Francisco do Conde;;;;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;;;;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;;;;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;;;;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;São Francisco do Conde II (EVF - Manati);217981;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;2000,00;2000,00;3700,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;814,92;379,25;1467,00
512556;São Francisco do Conde;São Francisco do Conde II (EVF - Manati);217981;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;2000,00;2000,00;3700,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;3600,00;563,92;17,25;1467,00
512556;São Francisco do Conde;São Francisco do Conde II (EVF - Manati);217981;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;1800,33;2196,93;3311,62;3242,25;3244,65;3360,32;3298,65;3321,84;3309,37;3190,64;3276,99;3229,10;3317,72;3287,32;3267,25;3211,12;3181,89;3270,31;3298,33;3234,50;3289,13;3168,52;3245,46;3325,72;3297,82;3267,54;3292,73;2893,93;672,67;325,80;1585,22
512556;São Francisco do Conde;São Francisco do Conde II (EVF - Manati);217981;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;64;72;87
512556;São Francisco do Conde;São Francisco do Conde II (EVF - Manati);217981;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;34,97;34,12;33,70;34,16;34,15;33,63;33,98;33,90;33,63;34,38;34,17;34,19;34,16;34,22;34,13;34,26;34,28;33,99;34,17;34,23;34,10;34,22;34,00;34,16;34,24;34,31;33,79;34,37;34,77;34,50;34,56
512556;São Francisco do Conde;São Francisco do Conde III (GNL TRBA);217982;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;São Francisco do Conde III (GNL TRBA);217982;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;São Francisco do Conde III (GNL TRBA);217982;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Realizado;0,00;15,12;45,67;0,00;0,00;0,00;2,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,88;0,00;0,00;0,00;6,16;4,44;0,00;0,00;0,00
512556;São Francisco do Conde;São Francisco do Conde III (GNL TRBA);217982;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512556;São Francisco do Conde;São Francisco do Conde III (GNL TRBA);217982;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Pressão Média;73,17;73,08;70,62;69,86;69,79;69,73;69,63;69,50;69,44;69,35;69,29;69,24;69,19;69,09;69,02;68,91;68,83;68,76;68,68;68,59;68,51;68,43;68,29;68,17;68,08;67,99;67,84;67,47;67,21;67,13;67,06
512556;São Francisco do Conde;São Francisco do Conde I (UPGN Candeias);217980;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
512556;São Francisco do Conde;São Francisco do Conde I (UPGN Candeias);217980;Ponto de Recebimento;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha Nordeste;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
