Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da instalação de Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação de Gasoduto;Nome da Variável;01/02/2023;02/02/2023;03/02/2023;04/02/2023;05/02/2023;06/02/2023;07/02/2023;08/02/2023;09/02/2023;10/02/2023;11/02/2023;12/02/2023;13/02/2023;14/02/2023;15/02/2023;16/02/2023;17/02/2023;18/02/2023;19/02/2023;20/02/2023;21/02/2023;22/02/2023;23/02/2023;24/02/2023;25/02/2023;26/02/2023;27/02/2023;28/02/2023
514265;Campos Elíseos;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);285830;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514265;Campos Elíseos;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);285830;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22
514265;Campos Elíseos;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);285830;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
514265;Campos Elíseos;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);285830;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);89,22;90,56;87,96;80,39;78,06;74,1;82,02;80,21;83,07;82,53;84,69;84,97;85,31;87,74;84,17;87,9;90,92;85,03;78,79;80,46;79,63;80,98;80,35;79,55;79,65;87,04;88,79;87,69
514265;Campos Elíseos;Interconexão Campos Elíseos II (EDG Campos Elíseos >> GASJAP);285831;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);0;690,53;705,81;660,17;551,85;676,76;0;0;706,24;740,23;0;542,48;0;684,59;690,91;670,6;712,35;681,29;0;161,12;0;443,61;625,68;613,06;0;0;0;0
514265;Campos Elíseos;Interconexão Campos Elíseos II (EDG Campos Elíseos >> GASJAP);285831;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);0;690,53;705,81;660,17;551,85;676,76;0;0;706,24;740,23;0;542,48;0;684,59;690,91;670,6;712,35;681,29;0;161,12;0;443,61;625,68;613,06;0;0;0;0
514265;Campos Elíseos;Interconexão Campos Elíseos II (EDG Campos Elíseos >> GASJAP);285831;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);8990,44;9055,03;8744,18;7773,66;8603,08;11079,75;8093,27;8235,78;8394,77;8494,79;8755,18;8308,05;8934,5;8750,39;8704,38;9156,21;9065,61;8240,97;7927,85;8069,05;8348,14;8362,33;8550,61;7496,42;8374,94;8778,67;8778,47;9040,08
514265;Campos Elíseos;Interconexão Campos Elíseos II (EDG Campos Elíseos >> GASJAP);285831;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
514265;Campos Elíseos;Interconexão Campos Elíseos II (EDG Campos Elíseos >> GASJAP);285831;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);89,79;91,14;88,52;80,75;78,4;74,4;82,56;80,76;83,63;83,08;85,25;85,53;85,89;88,34;84,73;88,41;91,39;85,43;79,24;80,93;80,08;81,42;80,81;79,96;79,94;87,58;89,36;88,22
514070;Taubaté;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);11557,36;11982,03;9193,57;22,11;5523,18;10379,11;12387,62;13301,86;12989,05;9651,5;10065,45;9168,25;11410,73;10566,72;11887,88;12626,67;12011,21;11751,82;9960,83;10419,65;12257,15;11863,08;11003,79;9642,64;10508,68;11194,75;10480,01;7958,26
514070;Taubaté;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);11557,36;11982,03;9193,57;22,11;5523,18;10379,11;12387,62;13301,86;12989,05;9651,5;10065,45;9168,25;11410,73;10566,72;11887,88;12626,67;12011,21;11751,82;9960,83;10419,65;12257,15;11863,08;11003,79;9642,64;10508,68;11194,75;10480,01;7958,26
514070;Taubaté;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514070;Taubaté;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514070;Taubaté;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514070;Taubaté;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514070;Taubaté;Interconexão Taubaté (GASTAU >> EDG Taubaté);221007;Ponto de Recebimento;Taubaté;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514070;Taubaté;Interconexão Taubaté (GASTAU >> EDG Taubaté);221007;Ponto de Recebimento;Taubaté;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514070;Taubaté;Interconexão Taubaté (GASTAU >> EDG Taubaté);221007;Ponto de Recebimento;Taubaté;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);11557,36;11982,03;9193,57;22,11;5523,18;10379,11;12387,62;13301,86;12989,05;9651,5;10065,45;9168,25;11410,73;10566,72;11887,88;12626,67;12011,21;11751,82;9960,83;10419,65;12257,15;11863,08;11003,79;9642,64;10508,68;11194,75;10480,01;7958,26
514070;Taubaté;Interconexão Taubaté (GASTAU >> EDG Taubaté);221007;Ponto de Recebimento;Taubaté;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
514070;Taubaté;Interconexão Taubaté (GASTAU >> EDG Taubaté);221007;Ponto de Recebimento;Taubaté;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);60,6;60,82;72,46;73,33;70,07;60,9;60,5;60,91;60,91;61,78;71,13;66,79;60,83;60,52;60,58;60,69;60,84;60,71;60,49;62,2;61,34;61,18;61,58;60,55;62,64;60,66;60,6;64,94
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);690,68;620,08;581,41;618,4;577,27;795,7;931,63;963,1;877,69;871,88;899,49;871,24;881,39;813,85;719,9;873,32;827,3;856,8;877,16;865,29;742,11;772,94;835,67;834,74;607,83;591,02;669,69;742,27
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);689,68;619,08;580,41;617,4;576,27;794,7;930,63;962,1;876,69;870,88;898,49;870,24;880,39;812,85;718,9;872,32;826,3;855,8;876,16;864,29;741,11;771,94;834,67;833,74;606,83;590,02;668,69;741,27
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);-0,05;1,87;-1,64;1,67;0,37;-2,56;-0,06;0,05;1,3;-1,64;-0,04;0,3;-0,04;1,5;-4;-0,83;-1,46;0,2;0,25;1,7;0,84;-2,01;3,89;-0,15;2,01;-1,85;0,19;0,08
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);-16,84;-14,97;-16,62;-14,95;-14,58;-17,13;-17,2;-17,15;-15,85;-17,49;-17,53;-17,23;-17,27;-15,77;-19,77;-20,6;-22,06;-21,86;-21,6;-19,91;-19,07;-21,08;-17,19;-17,34;-15,33;-17,18;-16,99;-16,91
700550;GASAN;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);77,04;77;78,86;77,22;78,89;79;76,71;76,64;76,69;77,99;76,35;76,31;76,61;76,57;78,07;74,07;73,24;71,78;71,98;72,24;73,93;74,77;72,76;76,65;76,5;78,51;76,66;76,85
700550;GASAN;Interconexão ESBC (GASAN II >> GASAN);222746;Ponto de Recebimento;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;Interconexão ESBC (GASAN II >> GASAN);222746;Ponto de Recebimento;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;Interconexão ESBC (GASAN II >> GASAN);222746;Ponto de Recebimento;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);2906,16;2809,1;2756,03;2737,26;2620,12;2975,5;3137,47;3230,95;3239,43;3209,95;3206,55;3068,22;3200,87;3127,08;3033,62;3363,6;3502,62;3454,84;3467,09;3281,95;2900,69;2997,66;3197,83;3200,89;2932,75;2835,38;3042,68;3209,08
700550;GASAN;Interconexão ESBC (GASAN II >> GASAN);222746;Ponto de Recebimento;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700550;GASAN;Interconexão ESBC (GASAN II >> GASAN);222746;Ponto de Recebimento;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);48,02;47,98;47,99;47,98;48,09;48,09;48,07;48,04;47,98;48,04;47,94;47,89;48,03;47,92;47,94;47,99;48;47,97;47,94;47,93;47,94;47,94;47,93;48,07;47,98;49,06;47,99;47,92
700550;GASAN;RPBC;222745;Ponto de Recebimento;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;RPBC;222745;Ponto de Recebimento;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;RPBC;222745;Ponto de Recebimento;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;RPBC;222745;Ponto de Recebimento;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700550;GASAN;RPBC;222745;Ponto de Recebimento;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85
700550;GASAN;Cubatão;286418;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);575;521,42;525,36;540;570;700;760;840;750;840;735;730;766,39;685;595;761,88;713,12;735;740;735;735;710;708;1088,68;515;485;500;967,68
700550;GASAN;Cubatão;286418;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);575;521,42;525,36;540;570;700;760;840;750;840;735;730;766,39;685;595;761,88;713,12;735;740;735;735;710;708;1088,68;515;485;500;967,68
700550;GASAN;Cubatão;286418;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);581,01;535,77;544,06;561,63;555,26;721,7;821,35;837,67;769,11;785,32;771,65;760,15;773,47;725,54;666,84;766,57;728,18;736,96;766,57;743,95;717,25;687,85;707,35;729,37;511,03;486,51;528,62;610,4
700550;GASAN;Cubatão;286418;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700550;GASAN;Cubatão;286418;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62;32,62
700550;GASAN;RPBC;222747;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);900;850;800;800;800;850;850;850;950;950;900;900;900;900;900;900;1000;1000;1050;950;950;800;850;950;950;950;950;1000
700550;GASAN;RPBC;222747;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);900;850;800;800;800;850;850;850;950;950;900;900;900;900;900;900;1000;1000;1050;950;950;800;850;950;950;950;950;1000
700550;GASAN;RPBC;222747;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);864,99;836,9;817,48;818,08;838,24;838,7;825,2;875,38;938,78;923,59;942,48;915,6;901,26;892,85;897,5;931,73;986,5;1021,26;1045,87;953,5;860,43;838,84;897,58;934,64;971,4;983,28;977,51;995,56
700550;GASAN;RPBC;222747;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700550;GASAN;RPBC;222747;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85;46,85
700550;GASAN;São Bernardo do Campo;222790;Ponto de Entrega;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);540;540;530;455;395;535;543,05;568,62;560,22;542,72;470;390;526,79;542,2;562,48;539,76;595;450;375;420;409,51;495;522,95;360,36;455;370;530;350,4
700550;GASAN;São Bernardo do Campo;222790;Ponto de Entrega;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);540;540;530;455;395;535;543,05;568,62;560,22;542,72;470;390;526,79;542,2;562,48;539,76;595;450;375;420;409,51;495;522,95;360,36;455;370;530;350,4
700550;GASAN;São Bernardo do Campo;222790;Ponto de Entrega;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);527,26;522,26;517,32;447,81;377,12;524,23;554,4;557,57;552,44;532,13;467,17;388,12;532,41;552,67;548,65;540,65;557,38;425,56;340,39;408,3;415,75;495,72;543,99;515,89;446;376,55;518,06;564,88
700550;GASAN;São Bernardo do Campo;222790;Ponto de Entrega;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700550;GASAN;São Bernardo do Campo;222790;Ponto de Entrega;São Bernardo do Campo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);47,92;47,9;47,89;47,88;48;47,93;47,96;47,93;47,88;47,93;47,83;47,88;47,95;47,8;47,82;47,87;47,89;47,88;47,89;47,86;47,87;47,87;47,87;47,96;47,87;48,98;47,91;47,82
700550;GASAN;UTE Cubatão (UTE Euzébio Rocha);222748;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);850;800;850;850;850;850;850;850;850;900;900;900;900;850;900;1050;1150;1150;1200;1200;900;900;900;900;900;900;900;900
700550;GASAN;UTE Cubatão (UTE Euzébio Rocha);222748;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);850;800;850;850;850;850;850;850;850;900;900;900;900;850;900;1050;1150;1150;1200;1200;900;900;900;900;900;900;900;900
700550;GASAN;UTE Cubatão (UTE Euzébio Rocha);222748;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Realizado (mil m³);823,27;827,99;841,47;851,29;827,12;819,42;826,3;834,85;869,22;883,99;897,45;892,96;885,85;866,22;871,57;1018,72;1132,91;1151,02;1203,41;1053,16;881,56;892,16;916,69;915,76;905,5;886,38;877,24;906,29
700550;GASAN;UTE Cubatão (UTE Euzébio Rocha);222748;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700550;GASAN;UTE Cubatão (UTE Euzébio Rocha);222748;Ponto de Entrega;Cubatão;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Pressão Média (kgf/cm²);47,59;47,52;47,92;47,57;47,62;47,66;47,12;46,82;46,93;46,37;46,85;46,53;46,64;46,62;46,88;46,82;45,43;45,54;44,51;45,36;44,93;45,09;45,13;46,11;46,38;48,19;47,15;46,93
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);-20962,07;-22254,83;-23223,16;-25581,17;-21337,44;-22522,79;-20358,4;-20051,76;-20918,85;-22303,69;-21024,5;-21395,93;-21571,2;-22486,69;-21081,52;-22577,32;-25188,01;-23563,37;-19193,06;-18309,53;-17613,44;-19853,85;-21595,85;-26399,59;-20895,56;-17244,24;-20718,83;-19979,06
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);-20972,53;-22267,18;-23240,74;-25591,72;-21347,69;-22538,25;-20382,16;-20068,63;-20934,9;-22314,83;-21035,24;-21405,57;-21582,07;-22497,79;-21092,04;-22591,07;-25189,01;-23573,44;-19203,26;-18319,44;-17623,87;-19864,64;-21606,93;-26411,32;-20906,96;-17261,38;-20735,88;-19995,54
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0,14;0,29;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0,01;0,23;0;0;0,29
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);-9,01;-12,34;15,24;1,91;53,98;-78,66;-5,97;-37,06;53,53;-44,78;55,39;7,27;-19,35;-37,68;21,21;10,48;11,98;12,27;-11,12;-22,32;27,16;-51,9;-18,97;46,84;82,34;25,61;-74,6;88,51
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);-49,01;-61,34;-46,11;-44,19;9,79;-68,87;-74,84;-111,9;-58,37;-103,15;-47,76;-40,49;-59,85;-97,52;-76,31;-65,83;-53,86;-41,58;-52,71;-75,03;-47,87;-99,76;-118,73;-71,89;10,45;36,06;-38,54;49,98
700541;GASBEL;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);2538,63;2529,62;2517,29;2532,52;2534,44;2563,26;2509,76;2503,79;2466,73;2520,26;2475,48;2530,87;2538,14;2518,78;2481,11;2502,32;2512,8;2524,77;2537,05;2525,92;2503,6;2530,77;2478,87;2459,9;2506,74;2589,08;2614,69;2540,09
700541;GASBEL;Interconexão Queluzito (GASBEL II >> GASBEL);286099;Ponto de Recebimento;Queluzito;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700541;GASBEL;Interconexão Queluzito (GASBEL II >> GASBEL);286099;Ponto de Recebimento;Queluzito;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;MALHAS SE;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
